"fact_updated_at","facility_current","facility_next","facility_destination","item_id","tms_cut_off","grid_name","suggested_time","suggested_ldap","item_type","pick_completed","Bag_Source","stag_status","pick_completed_time","Consg","part_of_grid_1"
"2023-11-17T07:32:20.747+05:30","MotherHub_YKB","Motherhub_HRN","Motherhub_HRN","EKOLHRN-2708960-1530","02:00:00","24","2023-11-17T05:35:20.006+05:30","ca.2323922","BAG",false,"Source","Stagged","2023-11-17T05:35:18.004+05:30","True",true
"2023-11-17T07:32:15.811+05:30","MotherHub_YKB","Motherhub_PAT_BTS","Motherhub_PAT_BTS","EPATBTS-4824569-1365","20:00:00","19","2023-11-17T05:38:33.225+05:30","ca.2323922","BAG",false,"Source","Stagged","2023-11-17T05:38:31.224+05:30","True",true
"2023-11-17T07:32:15.805+05:30","MotherHub_YKB","Motherhub_HRN","BarasatHub_KOL","ECCUBRT-660883744","02:00:00","24","2023-11-17T06:09:36.050+05:30","ca.2322905","BAG",false,"Source","Stagged","2023-11-17T06:09:34.048+05:30","True",true
"2023-11-17T07:32:15.790+05:30","MotherHub_YKB","Motherhub_HRN","ShantipurHub_STP","ECCUSTP-660850830","02:00:00","24","2023-11-17T06:12:58.460+05:30","ca.2322905","BAG",false,"Source","Stagged","2023-11-17T06:12:56.458+05:30","True",true
"2023-11-17T07:32:15.790+05:30","MotherHub_YKB","Motherhub_RAC","SherghatiHub_GAY","EKNEKNE-660801647","17:00:00","43","2023-11-17T04:49:10.034+05:30","ca.2323922","BAG",true,"Source","Stagged","2023-11-17T07:32:12.228+05:30","False",true
"2023-11-17T07:32:10.939+05:30","MotherHub_YKB","Motherhub_HRN","DependoHabraODH_KOL","ECCUHBA-1450871","02:00:00","24","2023-11-17T05:56:10.830+05:30","ca.2322905","BAG",false,"Source","Stagged","2023-11-17T05:56:08.829+05:30","True",true
"2023-11-17T07:32:10.939+05:30","MotherHub_YKB","Motherhub_HRN","BolpurHub_BHP","ECCUBHP-660873871","02:00:00","24","2023-11-17T05:55:32.785+05:30","ca.2322905","BAG",false,"Source","Stagged","2023-11-17T05:55:30.784+05:30","True",true
"2023-11-17T07:32:10.939+05:30","MotherHub_YKB","Motherhub_PAT_BTS","Motherhub_PAT_BTS","EPATBTS-4825362-1365","20:00:00","19","2023-11-17T05:36:42.941+05:30","ca.2323922","BAG",false,"Source","Stagged","2023-11-17T05:36:40.940+05:30","True",true
"2023-11-17T07:32:10.939+05:30","MotherHub_YKB","Motherhub_RAC","Motherhub_RAC","ERACRAC-265389-1687","17:00:00","43","2023-11-17T04:44:41.296+05:30","ca.2322905","BAG",true,"Source","Stagged","2023-11-17T07:32:05.252+05:30","False",true
"2023-11-17T07:32:10.782+05:30","MotherHub_YKB","Motherhub_PAT_BTS","Motherhub_PAT_BTS","EPATBTS-4829103-1365","20:00:00","19","2023-11-17T05:37:27.386+05:30","ca.2323922","BAG",false,"Source","Stagged","2023-11-17T05:37:25.384+05:30","True",true
"2023-11-17T07:32:01.589+05:30","MotherHub_YKB","Motherhub_PAT_BTS","Motherhub_PAT_BTS","EPATBTS-4831021-1365","20:00:00","19","2023-11-17T05:36:10.379+05:30","ca.2323922","BAG",false,"Source","Stagged","2023-11-17T05:36:08.378+05:30","True",true
"2023-11-17T07:32:01.364+05:30","MotherHub_YKB","Motherhub_HRN","Motherhub_HRN","EKOLHRN-2712739-1530","02:00:00","24","2023-11-17T06:09:20.913+05:30","ca.2322905","BAG",false,"Source","Stagged","2023-11-17T06:09:18.911+05:30","True",true
"2023-11-17T07:32:01.364+05:30","MotherHub_YKB","Motherhub_RAC","SasaramHub_SSM","EBIHSSM-660885860","17:00:00","43","2023-11-17T04:53:28.724+05:30","ca.2323922","BAG",true,"Source","Stagged","2023-11-17T07:32:00.299+05:30","False",true
"2023-11-17T07:31:55.812+05:30","MotherHub_YKB","Motherhub_HRN","SectorVHub_KOL","ECCUSEV-660946811","02:00:00","24","2023-11-17T06:05:04.101+05:30","ca.2322905","BAG",false,"Source","Stagged","2023-11-17T06:05:02.099+05:30","True",true
"2023-11-17T07:31:55.810+05:30","MotherHub_YKB","Motherhub_RAC","GumlaHub_GMA","EIXRGMA-660751569","17:00:00","43","2023-11-17T05:20:24.521+05:30","ca.2323922","BAG",true,"Source","Stagged","2023-11-17T07:31:53.207+05:30","False",true
"2023-11-17T07:31:50.685+05:30","MotherHub_YKB","Motherhub_RAC","AurangabadBiharHub_AWB","EBIHAWB-660872889","17:00:00","43","2023-11-17T04:51:18.469+05:30","ca.2323922","BAG",true,"Source","Stagged","2023-11-17T07:31:48.186+05:30","False",true
"2023-11-17T07:31:50.673+05:30","MotherHub_YKB","Motherhub_PAT_BTS","Motherhub_PAT_BTS","EPATBTS-4830015-1365","20:00:00","19","2023-11-17T05:37:20.644+05:30","ca.2323922","BAG",false,"Source","Stagged","2023-11-17T05:37:18.643+05:30","True",true
"2023-11-17T07:31:40.672+05:30","MotherHub_YKB","Motherhub_PAT_BTS","Motherhub_PAT_BTS","EPATBTS-4831020-1365","20:00:00","19","2023-11-17T05:36:25.165+05:30","ca.2323922","BAG",false,"Source","Stagged","2023-11-17T05:36:23.163+05:30","True",true
"2023-11-17T07:31:35.807+05:30","MotherHub_YKB","MotherHub_DLX","MotherHub_DLX","EDELDLX-1234851-1560","12:30:00","41","2023-11-17T07:31:31.130+05:30","ca.2623792","BAG",false,"Source","Not Stagged","2023-11-17T07:31:29.128+05:30","True",false
"2023-11-17T07:31:25.847+05:30","MotherHub_YKB","MotherHub_IDO","BurhanpurHub_BRN","EBRNBRN-660786543","05:30:00","14","2023-11-17T05:47:13.326+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T05:47:11.324+05:30","True",true
"2023-11-17T07:31:20.855+05:30","MotherHub_YKB","Motherhub_PAT_BTS","Motherhub_PAT_BTS","EPATBTS-4824581-1365","20:00:00","19","2023-11-17T05:36:56.992+05:30","ca.2323922","BAG",false,"Source","Stagged","2023-11-17T05:36:54.991+05:30","True",true
"2023-11-17T07:31:15.717+05:30","MotherHub_YKB","Motherhub_PAT_BTS","Motherhub_PAT_BTS","EPATBTS-4830016-1365","20:00:00","19","2023-11-17T05:58:05.988+05:30","ca.2322905","BAG",false,"Source","Stagged","2023-11-17T05:58:03.987+05:30","True",true
"2023-11-17T07:31:10.993+05:30","MotherHub_YKB","Motherhub_PAT_BTS","Motherhub_PAT_BTS","EPATBTS-4831036-1365","20:00:00","19","2023-11-17T06:00:11.391+05:30","ca.2322905","BAG",false,"Source","Stagged","2023-11-17T06:00:09.389+05:30","True",true
"2023-11-17T07:31:10.909+05:30","MotherHub_YKB","Motherhub_RAC","Motherhub_RAC","ERACRAC-258788-1687","17:00:00","43","2023-11-17T05:20:03.274+05:30","ca.2323922","BAG",true,"Source","Stagged","2023-11-17T07:31:11.015+05:30","False",true
"2023-11-17T07:31:06.062+05:30","MotherHub_YKB","Motherhub_RAC","LohardagaHub_LAD","EIXRLAD-660787618","17:00:00","43","2023-11-17T05:19:27.032+05:30","ca.2323922","BAG",true,"Source","Stagged","2023-11-17T07:31:03.007+05:30","False",true
"2023-11-17T07:31:06.019+05:30","MotherHub_YKB","Motherhub_PAT_BTS","Motherhub_PAT_BTS","EPATBTS-4824587-1363","20:00:00","19","2023-11-17T06:00:04.687+05:30","ca.2322905","BAG",false,"Source","Stagged","2023-11-17T06:00:02.676+05:30","True",true
"2023-11-17T07:31:01.717+05:30","MotherHub_YKB","Motherhub_CUT","ChandraSekharpurHub_BBI","EBBICSP-660926019","16:00:00","23","2023-11-17T07:30:30.054+05:30","ca.2475295","BAG",false,"Source","Not Stagged","2023-11-17T07:30:28.052+05:30","True",false
"2023-11-17T07:30:55.816+05:30","MotherHub_YKB","Motherhub_RAC","RourkelaTownMDH_RRK","ERRKKLI-437636","17:00:00","43","2023-11-17T05:17:31.473+05:30","ca.2322905","BAG",true,"Source","Stagged","2023-11-17T07:30:54.984+05:30","False",true
"2023-11-17T07:30:45.823+05:30","MotherHub_YKB","Motherhub_JKS","Motherhub_LUH","ELUHLUH-661921510-1358","23:00:00","34","2023-11-17T07:30:39.115+05:30","ca.2623780","BAG",false,"C_Dock","Not Stagged","2023-11-17T07:30:37.114+05:30","True",false
"2023-11-17T07:30:35.841+05:30","MotherHub_YKB","MotherHub_CHG","MotherHub_CHG","ERAICHG-2437298-1288","20:00:00","18","2023-11-17T07:28:41.093+05:30","ca.2457276","BAG",false,"Source","Not Stagged","2023-11-17T07:28:39.091+05:30","True",false
"2023-11-17T07:30:35.737+05:30","MotherHub_YKB","Motherhub_RAC","Motherhub_RAC","ERACRAC-263385-1686","17:00:00","43","2023-11-17T05:20:35.317+05:30","ca.2323922","BAG",true,"Source","Stagged","2023-11-17T07:30:32.929+05:30","False",true
"2023-11-17T07:30:30.728+05:30","MotherHub_YKB","MotherHub_STV","MotherHub_STV","ESURSUR-663678991","21:00:00","20","2023-11-17T07:30:19.859+05:30","ca.2315935","BAG",false,"C_Dock","Not Stagged","2023-11-17T07:30:17.857+05:30","True",false
"2023-11-17T07:30:25.762+05:30","MotherHub_YKB","Motherhub_RAC","RafiganjHub_AWB","EGAYAWB-1588652","17:00:00","43","2023-11-17T05:26:07.964+05:30","ca.2322905","BAG",true,"Source","Stagged","2023-11-17T07:30:24.871+05:30","False",true
"2023-11-17T07:30:20.879+05:30","MotherHub_YKB","MotherHub_STV","MotherHub_STV","ESURSUR-663680812","21:00:00","20","2023-11-17T07:30:13.624+05:30","ca.2315935","BAG",false,"C_Dock","Not Stagged","2023-11-17T07:30:11.623+05:30","True",false
"2023-11-17T07:30:15.942+05:30","MotherHub_YKB","Motherhub_RAC","Motherhub_RAC","ERACRAC-259625-1686","17:00:00","43","2023-11-17T05:24:30.494+05:30","ca.2323922","BAG",true,"Source","Stagged","2023-11-17T07:30:16.837+05:30","False",true
"2023-11-17T07:29:35.846+05:30","MotherHub_YKB","Motherhub_CUT","Motherhub_CUT","EBHUCUT-3589524-1301","16:00:00","23","2023-11-17T07:29:29.529+05:30","ca.2623842","BAG",false,"Source","Stagged","2023-11-17T07:29:27.527+05:30","True",true
"2023-11-17T07:29:25.730+05:30","MotherHub_YKB","Motherhub_CUT","Motherhub_CUT","EBHUCUT-3584773-1532","16:00:00","23","2023-11-17T07:29:18.420+05:30","ca.2623842","BAG",false,"Source","Stagged","2023-11-17T07:29:16.418+05:30","True",true
"2023-11-17T07:29:20.955+05:30","MotherHub_YKB","Motherhub_RAC","GumlaHub_GMA","EIXRGMA-660750585","17:00:00","43","2023-11-17T04:14:22.596+05:30","ca.2323922","BAG",true,"Source","Stagged","2023-11-17T07:29:16.710+05:30","False",true
"2023-11-17T07:29:10.744+05:30","MotherHub_YKB","Motherhub_RAC","Motherhub_RAC","ERACRAC-263378-1687","17:00:00","43","2023-11-17T04:13:18.687+05:30","ca.2323922","BAG",true,"Source","Stagged","2023-11-17T07:29:10.663+05:30","False",true
"2023-11-17T07:29:01.386+05:30","MotherHub_YKB","Motherhub_RAC","Motherhub_RAC","ERACRAC-259618-1686","17:00:00","43","2023-11-17T04:14:34.822+05:30","ca.2323922","BAG",true,"Source","Stagged","2023-11-17T07:28:57.698+05:30","False",true
"2023-11-17T07:28:55.832+05:30","MotherHub_YKB","Motherhub_PLS","DergaonHub_DGN","EDGNDGN-660809674","21:00:00","42","2023-11-17T06:10:18.183+05:30","ca.2611066","BAG",false,"Source","Stagged","2023-11-17T06:10:16.181+05:30","True",true
"2023-11-17T07:28:50.719+05:30","MotherHub_YKB","Motherhub_RAC","Motherhub_RAC","ERACRAC-259619-1687","17:00:00","43","2023-11-17T04:22:13.781+05:30","ca.2323922","BAG",true,"Source","Stagged","2023-11-17T07:28:46.586+05:30","False",true
"2023-11-17T07:28:50.706+05:30","MotherHub_YKB","Motherhub_PLS","HojaiHub_HJI","EHJIHJI-660807700","21:00:00","42","2023-11-17T05:37:31.500+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T05:37:29.498+05:30","True",true
"2023-11-17T07:28:45.779+05:30","MotherHub_YKB","Motherhub_PLS","DigboiODH_MRG","EDIBASM-413487","21:00:00","42","2023-11-17T06:11:30.240+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T06:11:28.238+05:30","True",true
"2023-11-17T07:28:40.810+05:30","MotherHub_YKB","Motherhub_PLS","DobokaHub_HJI","EGOIHJI-1196172","21:00:00","42","2023-11-17T05:26:21.526+05:30","ca.2780362","BAG",false,"Source","Stagged","2023-11-17T05:26:19.524+05:30","True",true
"2023-11-17T07:28:40.788+05:30","MotherHub_YKB","Motherhub_PLS","MoranhatHub_MRH","EMRHMRH-660811655","21:00:00","42","2023-11-17T05:26:06.117+05:30","ca.2780362","BAG",false,"Source","Stagged","2023-11-17T05:26:04.115+05:30","True",true
"2023-11-17T07:28:35.814+05:30","MotherHub_YKB","Motherhub_PLS","GolaghatHub_GLG","EGAUGLG-660858873","21:00:00","42","2023-11-17T05:19:06.170+05:30","ca.2780362","BAG",false,"Source","Stagged","2023-11-17T05:19:04.168+05:30","True",true
"2023-11-17T07:28:30.826+05:30","MotherHub_YKB","Motherhub_RAC","Motherhub_RAC","ERACRAC-260651-1686","17:00:00","43","2023-11-17T04:16:20.487+05:30","ca.2323922","BAG",true,"Source","Stagged","2023-11-17T07:28:26.488+05:30","False",true
"2023-11-17T07:28:20.969+05:30","MotherHub_YKB","Motherhub_RAC","NawadahHub_NWD","ENWDNWD-660876902","17:00:00","43","2023-11-17T04:14:53.630+05:30","ca.2323922","BAG",true,"Source","Stagged","2023-11-17T07:28:17.491+05:30","False",true
"2023-11-17T07:28:10.660+05:30","MotherHub_YKB","Motherhub_RAC","GayaHub_GAY","EBIHGAY-660933097","17:00:00","43","2023-11-17T04:40:29.130+05:30","ca.2322905","BAG",true,"Source","Stagged","2023-11-17T07:28:09.436+05:30","False",true
"2023-11-17T07:28:05.784+05:30","MotherHub_YKB","SitamarhiHub_SMI","SitamarhiHub_SMI","EBIHSMI-660887838","19:00:00","47","2023-11-17T06:10:35.269+05:30","ca.2611066","BAG",false,"Source","Stagged","2023-11-17T06:10:33.267+05:30","True",true
"2023-11-17T07:28:05.784+05:30","MotherHub_YKB","Motherhub_RAC","Motherhub_RAC","ERACRAC-261474-1686","17:00:00","43","2023-11-17T04:26:07.460+05:30","ca.2323922","BAG",true,"Source","Stagged","2023-11-17T07:28:01.450+05:30","False",true
"2023-11-17T07:28:01.166+05:30","MotherHub_YKB","RunnisaidpurHub_SMI","RunnisaidpurHub_SMI","EPATRUN-1267345","19:00:00","47","2023-11-17T04:45:15.654+05:30","ca.2780362","BAG",false,"Source","Stagged","2023-11-17T04:45:13.652+05:30","True",true
"2023-11-17T07:27:55.755+05:30","MotherHub_YKB","Motherhub_RAC","RourkelaHub_RRK","ECCURRK-660919087","17:00:00","43","2023-11-17T04:38:48.631+05:30","ca.2322905","BAG",true,"Source","Stagged","2023-11-17T07:27:52.396+05:30","False",true
"2023-11-17T07:27:55.754+05:30","MotherHub_YKB","JarangHub_JRG","JarangHub_JRG","EPATJRG-1195222","19:00:00","47","2023-11-17T05:23:29.204+05:30","ca.2780362","BAG",false,"Source","Stagged","2023-11-17T05:23:27.203+05:30","True",true
"2023-11-17T07:27:45.752+05:30","MotherHub_YKB","Motherhub_PAT_BTS","CABTSaranSplitODH_CPR2","EPATSAN-1369423","20:00:00","19","2023-11-17T07:27:36.837+05:30","ca.2577562","BAG",false,"Source","Not Stagged","2023-11-17T07:27:34.836+05:30","True",false
"2023-11-17T07:27:45.752+05:30","MotherHub_YKB","Motherhub_RAC","DehriOnSoneHub_DOS","EBIHDOS-660835749","17:00:00","43","2023-11-17T04:15:28.650+05:30","ca.2323922","BAG",true,"Source","Stagged","2023-11-17T07:27:44.348+05:30","False",true
"2023-11-17T07:27:40.884+05:30","MotherHub_YKB","Motherhub_RAC","ChaibasaHub_CBS","ECBSCBS-660811693","17:00:00","43","2023-11-17T04:34:34.609+05:30","ca.2322905","BAG",true,"Source","Stagged","2023-11-17T07:27:40.349+05:30","False",true
"2023-11-17T07:27:35.699+05:30","MotherHub_YKB","Motherhub_RAC","Motherhub_RAC","ERACRAC-264397-1686","17:00:00","43","2023-11-17T04:44:29.947+05:30","ca.2322905","BAG",true,"Source","Stagged","2023-11-17T07:27:33.317+05:30","False",true
"2023-11-17T07:26:36.113+05:30","MotherHub_YKB","DarbhangaSplitHUB_DBG","DarbhangaSplitHUB_DBG","EPATLBG-405460","20:00:00","46","2023-11-17T05:18:23.092+05:30","ca.2780362","BAG",false,"Source","Stagged","2023-11-17T05:18:21.090+05:30","True",true
"2023-11-17T07:26:36.063+05:30","MotherHub_YKB","MadhepuraHub_DMH","MadhepuraHub_DMH","EBGHBGH-660840712","20:00:00","46","2023-11-17T05:38:37.651+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T05:38:35.649+05:30","True",true
"2023-11-17T07:26:21.203+05:30","MotherHub_YKB","MadhubaniHub_MBI","MadhubaniHub_MBI","EBIHMBI-660902956","20:00:00","46","2023-11-17T04:38:09.802+05:30","ca.2780362","BAG",false,"Source","Stagged","2023-11-17T04:38:07.800+05:30","True",true
"2023-11-17T07:26:15.839+05:30","MotherHub_YKB","SaharsaHub_SHC","SaharsaHub_SHC","ESHCSHC-660879889","20:00:00","46","2023-11-17T03:45:13.512+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T03:45:11.511+05:30","True",true
"2023-11-17T07:26:10.745+05:30","MotherHub_YKB","SupaulHub_SOU","SupaulHub_SOU","EPATSOU-1494624","20:00:00","46","2023-11-17T04:57:31.115+05:30","ca.2780362","BAG",false,"Source","Stagged","2023-11-17T04:57:29.114+05:30","True",true
"2023-11-17T07:25:56.094+05:30","MotherHub_YKB","Motherhub_HRN","Motherhub_HRN","EKOLHRN-2712721-1530","02:00:00","24","2023-11-17T04:07:39.912+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T04:07:37.910+05:30","True",true
"2023-11-17T07:25:51.715+05:30","MotherHub_YKB","DarbhangaHub_DBG","DarbhangaHub_DBG","EBIHDBG-660929992","20:00:00","46","2023-11-17T04:12:51.430+05:30","ca.2780362","BAG",false,"Source","Stagged","2023-11-17T04:12:49.429+05:30","True",true
"2023-11-17T07:25:45.797+05:30","MotherHub_YKB","CABTDarbhangaSplitODH_DBG","CABTDarbhangaSplitODH_DBG","EPATDBG-1519714","20:00:00","46","2023-11-17T04:06:25.127+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T04:06:23.125+05:30","True",true
"2023-11-17T07:25:41.204+05:30","MotherHub_YKB","BENIPURSplitHUB_BPA","BENIPURSplitHUB_BPA","EPATNPA-423550","20:00:00","46","2023-11-17T04:58:10.401+05:30","ca.2780362","BAG",false,"Source","Stagged","2023-11-17T04:58:08.400+05:30","True",true
"2023-11-17T07:25:35.952+05:30","MotherHub_YKB","MotherHub_NAG_BTS","WashimHub_WSH","EWSHWSH-660739516","00:00:00","12","2023-11-17T05:38:11.442+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T05:38:09.440+05:30","True",true
"2023-11-17T07:25:30.998+05:30","MotherHub_YKB","MotherHub_NAG_BTS","JabalpurHub_JBL","EDELJBL-660888218","00:00:00","12","2023-11-17T06:10:37.031+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T06:10:35.028+05:30","True",true
"2023-11-17T07:25:25.675+05:30","MotherHub_YKB","MotherHub_NAG_BTS","WardhamanNagar_NAG","ENAGWMN-660918137","00:00:00","12","2023-11-17T05:38:03.930+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T05:38:01.928+05:30","True",true
"2023-11-17T07:25:05.957+05:30","MotherHub_YKB","Motherhub_HRN","Motherhub_HRN","EKOLHRN-2706534-1528","02:00:00","24","2023-11-17T04:07:28.451+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T04:07:26.450+05:30","True",true
"2023-11-17T07:24:20.905+05:30","MotherHub_YKB","MotherHub_SIL","ForbesganjHub_FBG","EARRARR-660870835","00:00:00","17","2023-11-17T05:18:53.076+05:30","ca.2780362","BAG",false,"Source","Stagged","2023-11-17T05:18:51.074+05:30","True",true
"2023-11-17T07:24:20.900+05:30","MotherHub_YKB","MotherHub_SIL","BhagalpurHub_BGP","EBIHBGP-660937136","00:00:00","17","2023-11-17T05:38:25.241+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T05:38:23.239+05:30","True",true
"2023-11-17T07:24:15.722+05:30","MotherHub_YKB","MotherHub_HJR","DalsinghsaraiHub_DSS","EPATDSS-1619740","19:00:00","27","2023-11-17T04:44:36.418+05:30","ca.2780362","BAG",false,"Source","Stagged","2023-11-17T04:44:34.416+05:30","True",true
"2023-11-17T07:24:10.942+05:30","MotherHub_YKB","MotherHub_HJR","RoseraHub_ROA","EFBGFBG-660866826","19:00:00","27","2023-11-17T04:46:42.486+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T04:46:40.485+05:30","True",true
"2023-11-17T07:24:10.783+05:30","MotherHub_YKB","MotherHub_SIL","ChalsaMDH_CHL","ECHLIND-546579","00:00:00","17","2023-11-17T06:10:28.172+05:30","ca.2611066","BAG",false,"Source","Stagged","2023-11-17T06:10:26.170+05:30","True",true
"2023-11-17T07:24:06.087+05:30","MotherHub_YKB","MotherHub_HJR","MotherHub_HJR","EPATHJR-751379-1319","19:00:00","27","2023-11-17T05:22:48.528+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T05:22:46.526+05:30","True",true
"2023-11-17T07:24:01.497+05:30","MotherHub_YKB","MotherHub_HJR","MotherHub_HJR","EPATHJR-756292-1319","19:00:00","27","2023-11-17T04:20:03.549+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T04:20:01.548+05:30","True",true
"2023-11-17T07:23:55.759+05:30","MotherHub_YKB","MotherHub_HJR","MotherHub_HJR","EPATHJR-752326-1319","19:00:00","27","2023-11-17T05:22:23.262+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T05:22:21.260+05:30","True",true
"2023-11-17T07:22:35.921+05:30","MotherHub_YKB","Motherhub_GUW","Motherhub_GUW","EGAUGUW-3384014-1317","00:00:00","13","2023-11-17T07:22:30.581+05:30","ca.2784071","BAG",false,"Source","Not Stagged","2023-11-17T07:22:28.580+05:30","True",false
"2023-11-17T07:21:35.815+05:30","MotherHub_YKB","Motherhub_PAT_BTS","PhulwarisharifHub_DNP","EPATPNP-1135565","20:00:00","19","2023-11-17T05:37:49.028+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T05:37:47.026+05:30","True",true
"2023-11-17T07:21:30.759+05:30","MotherHub_YKB","Motherhub_PAT_BTS","ChakiaHub_CAA","EPATCAA-1497609","20:00:00","19","2023-11-17T05:25:59.272+05:30","ca.2780362","BAG",false,"Source","Stagged","2023-11-17T05:25:57.270+05:30","True",true
"2023-11-17T07:21:25.921+05:30","MotherHub_YKB","Motherhub_PAT_BTS","CABTMairwaODH_MRW","EGOPMRW-1388427","20:00:00","19","2023-11-17T05:22:39.824+05:30","ca.2780362","BAG",false,"Source","Stagged","2023-11-17T05:22:37.823+05:30","True",true
"2023-11-17T07:21:20.607+05:30","MotherHub_YKB","Motherhub_PAT_BTS","MalmaliyaHub_MGZ","EPATMML-1644744","20:00:00","19","2023-11-17T05:15:56.682+05:30","ca.2780362","BAG",false,"Source","Stagged","2023-11-17T05:15:54.680+05:30","True",true
"2023-11-17T07:21:15.812+05:30","MotherHub_YKB","Motherhub_PAT_BTS","BihtaHub_PAT","EDELBIT-660881886","20:00:00","19","2023-11-17T06:12:09.158+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T06:12:07.157+05:30","True",true
"2023-11-17T07:21:15.776+05:30","MotherHub_YKB","Motherhub_PAT_BTS","CABTChapraSplitODH_CPR","EPATCHP-1519639","20:00:00","19","2023-11-17T06:11:41.579+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T06:11:39.578+05:30","True",true
"2023-11-17T07:19:40.714+05:30","MotherHub_YKB","Motherhub_RAC","SasaramHub_SSM","EBIHSSM-660890841","17:00:00","43","2023-11-17T03:45:04.413+05:30","ca.2322905","BAG",true,"Source","Stagged","2023-11-17T07:19:38.729+05:30","False",true
"2023-11-17T07:19:35.852+05:30","MotherHub_YKB","Motherhub_RAC","GayaHub_GAY","EBIHGAY-660927061","17:00:00","43","2023-11-17T03:46:55.697+05:30","ca.2322905","BAG",true,"Source","Stagged","2023-11-17T07:19:31.691+05:30","False",true
"2023-11-17T07:19:20.934+05:30","MotherHub_YKB","Motherhub_RAC","LohardagaHub_LAD","EIXRLAD-660787617","17:00:00","43","2023-11-17T03:46:32.419+05:30","ca.2323922","BAG",true,"Source","Stagged","2023-11-17T07:19:18.657+05:30","False",true
"2023-11-17T07:19:10.928+05:30","MotherHub_YKB","Motherhub_RAC","BhabuaHub_BBU","ESNTSNT-660716517","17:00:00","43","2023-11-17T03:49:43.593+05:30","ca.2323922","BAG",true,"Source","Stagged","2023-11-17T07:19:08.612+05:30","False",true
"2023-11-17T07:19:01.611+05:30","MotherHub_YKB","Motherhub_RAC","JehanabadHub_JHD","EBIHJHD-660857761","17:00:00","43","2023-11-17T04:13:16.029+05:30","ca.2323922","BAG",true,"Source","Stagged","2023-11-17T07:18:56.553+05:30","False",true
"2023-11-17T07:18:45.978+05:30","MotherHub_YKB","Motherhub_RAC","Motherhub_RAC","ERACRAC-262409-1686","17:00:00","43","2023-11-17T03:51:55.169+05:30","ca.2322905","BAG",true,"Source","Stagged","2023-11-17T07:18:42.501+05:30","False",true
"2023-11-17T07:17:55.775+05:30","MotherHub_YKB","Motherhub_RAC","GarhwaHub_GHQ","EGHQGHQ-660825761","17:00:00","43","2023-11-17T03:53:48.450+05:30","ca.2322905","BAG",true,"Source","Stagged","2023-11-17T07:17:56.325+05:30","False",true
"2023-11-17T07:17:45.767+05:30","MotherHub_YKB","Motherhub_RAC","LoadshareRourkelaSplitODH_RRK","EIXRRKL-1553781","17:00:00","43","2023-11-17T04:13:10.434+05:30","ca.2323922","BAG",true,"Source","Stagged","2023-11-17T07:17:45.272+05:30","False",true
"2023-11-17T07:17:35.797+05:30","MotherHub_YKB","Motherhub_RAC","RajgangpurODH_RRK","EIXRRKR-422491","17:00:00","43","2023-11-17T03:57:42.323+05:30","ca.2323922","BAG",true,"Source","Stagged","2023-11-17T07:17:36.297+05:30","False",true
"2023-11-17T07:17:31.129+05:30","MotherHub_YKB","Motherhub_RAC","MohaniaHub_BBU","EDMHDMH-660843657","17:00:00","43","2023-11-17T04:13:43.149+05:30","ca.2323922","BAG",true,"Source","Stagged","2023-11-17T07:17:27.234+05:30","False",true
"2023-11-17T07:17:21.345+05:30","MotherHub_YKB","Motherhub_RAC","MandarHub_IXR","EIXRMDR-1478575","17:00:00","43","2023-11-17T04:14:15.343+05:30","ca.2323922","BAG",true,"Source","Stagged","2023-11-17T07:17:21.194+05:30","False",true
"2023-11-17T07:15:21.038+05:30","MotherHub_YKB","MotherHub_STV","TTSPLKosambaODH_KSM","ESTVKSM-1463497","21:00:00","20","2023-11-17T04:01:09.813+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T04:01:07.811+05:30","True",true
"2023-11-17T07:15:15.904+05:30","MotherHub_YKB","MotherHub_STV","VyaraHub_VYR","ESTVVYR-1584649","21:00:00","20","2023-11-17T04:09:58.584+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T04:09:56.582+05:30","True",true
